Probe_Set_ID	Lsmean_ A _expanding	Lsmean_ A_fullexpand	Lsmean_A_primordia	Lsmean_ E_expanding	Lsmean_ E_fullexpand	Lsmean_E_primordia
261865_at	2.202799	2.084106	2.378418	2.183431	2.188477	2.408936
261866_at	-0.6276	-0.005	-0.16772	-0.74007	-0.22998	-0.28027
261867_at	1.263346	0.888306	1.23584	0.812663	0.819092	1.156494
261871_at	-0.60872	-0.14221	-1.34912	-0.54443	-0.49976	-1.13013
261872_s_at	0.392904	0.248901	0.894531	0.388509	0.212158	1.017822
261873_at	0.288737	0.452271	-0.54492	0.393392	0.533936	-0.65552
261874_at	-0.38086	0.008423	-1.08569	-0.33936	0.13916	-1.03418
261876_at	-1.92448	-2.56323	-2.31421	-2.05648	-2.6272	-2.59106
261880_at	-0.59505	-0.66418	-0.34009	-0.74398	-0.80322	-0.28662
261882_at	1.482747	0.899292	1.29541	1.33252	0.673096	1.408447
261883_at	-1.10449	-1.26648	-0.99561	-1.09033	-1.50903	-0.97437
261884_at	-0.45573	-0.52307	-0.15894	-0.29639	-0.37671	-0.10645
261885_at	0.277018	-0.17615	0.524414	0.157715	-0.16895	0.503174
261886_s_at	0.667318	1.038208	1.161621	0.721191	0.979736	1.092041
261887_at	1.237956	1.427856	1.228027	1.266764	1.385254	1.165771
261888_at	-0.50098	0.417358	-1.01709	-0.16846	-0.14014	-1.11768
261889_at	-1.73079	-1.89661	-1.62598	-1.63265	-2.14429	-1.4624
261891_at	0.450521	0.221802	0.419922	0.238444	0.285889	0.554443
261893_at	-0.78353	-1.46399	-0.56445	-0.93278	-1.89404	-0.6814
261894_at	-2.30339	-2.0636	-2.03198	-2.0096	-2.21997	-1.99609
261895_at	-0.42708	1.312134	-0.72412	-0.40576	1.322754	-0.75073
261896_at	1.207357	1.166626	1.651855	1.076009	1.141602	1.787842
261897_at	-0.0459	0.228149	-0.12891	-0.09489	0.204102	0.052979
261898_at	-2.39388	-2.42371	-0.60181	-2.1665	-2.49878	-0.69434
261900_at	0.05957	0.39978	-0.7998	0.118978	0.257568	-0.90137
261901_at	0.915365	1.92395	0.920166	1.138184	1.648926	0.792969
261902_at	0.194336	0.413696	0.887939	0.138509	0.406006	0.724121
261904_at	-0.9209	-0.89417	-0.6936	-0.66683	-0.74634	-0.63525
261905_at	0.217448	0.032837	-0.2229	0.149902	-0.08228	-0.11353
261907_at	0.861654	-0.14197	1.501465	0.467611	-0.53076	1.395752
261909_at	0.111003	-0.02332	0.512695	0.206217	-0.19604	0.52002
261911_at	0.92806	0.383423	2.18457	0.512858	0.597168	2.364014
261916_at	-2.50163	-3.18262	-2.91333	-2.40544	-3.26184	-2.89087
261919_at	3.028971	3.294067	3.79541	3.09554	3.35791	3.792236
261920_at	4.580404	4.774048	3.895996	4.553874	4.747559	3.852783
261921_at	0.513672	0.456665	0.804443	0.17985	0.168945	0.76709
261925_at	-0.9222	-0.40417	-1.11743	-1.04118	-0.45996	-1.29858
261926_at	1.635742	1.86145	-0.30078	1.715983	1.823242	-0.14697
261931_at	1.511393	1.185669	0.745605	1.3514	1.08252	0.762695
261933_at	2.620768	2.335083	2.894531	2.743978	2.740234	2.895752
261934_at	0.103841	-0.14319	0.735352	0.638184	0.923828	0.870605
261935_at	1.987956	1.690552	1.438477	2.006999	1.720215	1.340576
261937_at	-2.00586	-2.02625	-1.62427	-2.13916	-1.77197	-1.7749
261938_at	-0.57454	-0.52771	-1.18311	-0.61735	-0.12817	-1.18896
261939_at	2.421549	2.268677	2.555664	2.326009	2.299316	2.459229
261940_at	1.476237	1.104614	1.683594	1.422363	1.245117	1.631104
261942_at	1.079753	0.811401	0.269775	0.789876	0.423096	0.443604
261944_at	1.171224	1.306274	1.82666	1.158691	1.150879	1.788818
261945_at	-2.0127	-1.9696	-2.33545	-2.29215	-2.49072	-2.47754
261948_at	2.017253	2.699341	-0.0144	2.057129	2.397949	0.146973
261949_at	-0.79915	-1.27698	-0.21777	-0.66878	-1.27832	-0.25195
261951_at	-1.7474	-1.69128	0.278809	-1.49365	-1.16138	0.212891
261953_at	0.21224	0.076782	0.118896	0.067871	0.022217	0.013916
261954_at	4.418945	3.781372	4.010254	4.24528	3.56543	4.062256
261955_at	1.955404	2.017212	2.608887	1.958171	2.100098	2.565674
261958_at	0.339193	0.722778	-0.74512	0.403483	0.929199	-0.55176
261969_at	-0.20866	-0.28064	-0.427	-0.29085	-0.2688	-0.48926
261970_at	4.283529	4.234985	3.363281	4.329264	4.254883	3.230713
261972_at	-2.24805	-2.849	-0.67505	-2.45459	-2.62061	-0.76416
261973_at	-2.29036	-1.88953	-1.9165	-1.9904	-1.48999	-2.13892
261974_at	-0.59993	-0.63367	-0.63574	-0.50667	-0.62134	-0.71167
261975_at	0.094401	-0.39026	-1.02002	-0.12874	-1.14307	-1.13184
261979_at	4.329753	5.3302	1.834961	4.55127	5.342773	2.113037
261981_at	1.969076	-0.28625	0.391846	1.735514	-0.84497	0.674316
261982_at	1.487956	1.95813	0.714355	1.561035	1.883789	0.73999
261992_at	-0.20085	-0.96057	0.162842	-0.35824	-0.98218	0.206787
261999_at	-2.30436	-2.90906	-2.98511	-2.06592	-2.81177	-2.81079
262000_at	2.930664	2.328735	2.77002	2.691243	2.213379	2.81958
262003_at	-2.2985	-2.19666	-1.61646	-2.21566	-2.31445	-1.58301
262005_at	0.776693	0.651489	1.324219	0.656087	0.557617	1.289795
262006_at	-2.47526	-2.29065	-2.72437	-2.3182	-2.27856	-2.68726
262007_at	-2.04264	-2.79431	-1.57349	-2.10758	-2.85913	-1.54004
262010_at	-1.19173	-0.67517	-0.72754	-1.23226	-0.9873	-0.86401
262017_at	-0.81087	-1.30139	-0.13965	-0.98356	-1.22876	-0.22925
262024_at	1.617513	1.606567	1.937012	1.650228	1.605957	1.900146
262025_at	-0.37598	-0.72815	-0.73047	-0.5363	-0.98999	-0.66089
262026_at	-0.18034	-0.03088	-0.29028	-0.20524	-0.0708	-0.32617
262028_at	-1.19857	-0.41394	-1.90625	-0.95166	-0.35107	-2.41309
262029_at	4.894206	4.251099	4.657715	4.710775	4.100586	4.685303
262038_at	0.977539	0.72522	1.51709	1.102702	0.830566	1.586182
262039_at	0.875	0.775757	0.686279	0.777832	0.775391	0.540283
262043_at	-1.9515	-1.70569	-1.30127	-1.95752	-1.58398	-1.17017
262044_s_at	-0.02539	-0.04382	0.009521	0.02946	-0.02515	0.119629
262048_at	1.388346	1.471802	1.418457	1.458822	1.624512	1.38501
262049_at	0.776367	1.745239	-1.96729	1.025879	1.646484	-1.80762
262051_at	-0.0332	-0.12097	0.363037	0.076986	-0.08252	0.365234
262052_at	-1.58594	-1.84534	-1.22852	-1.51449	-1.896	-1.12939
262053_at	0.659505	0.829712	0.693604	0.648926	0.820801	0.708008
262054_s_at	1.702148	1.231567	2.275879	1.449056	1.497559	2.281494
262055_at	0.178711	-0.27551	0.267334	-0.05355	-0.33325	0.191895
262056_at	-1.68001	-1.68469	-1.13208	-1.76774	-1.81396	-1.17822
262057_at	0.844076	1.067017	1.091309	0.866374	1.195801	1.026611
262058_at	0.134766	0.265991	0.044922	0.193197	0.29834	0.010742
262059_at	1.286784	0.7323	0.230957	1.000488	0.393555	0.250244
262062_s_at	-0.9821	-1.65466	-0.94434	-1.20166	-1.60864	-0.91431
262063_at	-0.24642	-0.41052	-0.59912	-0.53467	-0.57471	-0.68164
262064_at	4.983398	4.416138	5.024902	4.781738	4.499023	5.085693
262065_at	-0.20508	-0.00134	-0.43823	-0.31755	-0.13037	-0.36743
262066_at	-0.24805	-0.36218	0.378174	-0.38623	-0.45313	0.4646
262068_at	1.351237	1.011841	1.72998	1.223796	0.918945	1.836182
262070_at	-1.43392	-1.3783	-1.61816	-1.65381	-1.51953	-1.78979
262075_at	-1.23893	-1.39539	-0.86353	-1.2736	-1.41187	-1.00488
262076_at	0.023763	0.657104	-1.1814	0.370605	0.833252	-1.34619
262077_at	1.041992	1.265259	1.121094	1.077311	1.305664	1.140869
262078_at	-0.13021	-0.05481	-0.18848	-0.05648	0.000244	-0.37549
262079_at	-0.48763	-0.56287	0.105225	-0.45947	-0.38037	0.1521
262080_at	-0.8418	-0.68713	-0.32104	-0.62581	-0.66479	-0.34668
262082_s_at	-0.91081	-0.99573	-1.00684	-0.40934	-0.68457	-0.84326
262086_at	1.953451	0.845581	1.354004	1.681478	0.793457	1.50415
262089_s_at	-0.45573	0.076538	-0.91675	-0.61442	-0.06226	-1.20068
262090_at	-2.01139	-1.91223	-2.36621	-2.0529	-2.16553	-2.26733
262092_at	-1.60938	-0.22302	-1.38037	-0.94222	0.52002	-1.19824
262093_at	-2.17839	-2.37097	-1.74487	-2.31917	-2.08716	-1.9231
262094_at	1.382487	0.426147	3.546387	0.990072	0.595947	3.63208
262095_at	-1.13118	-0.4176	-1.23853	-0.92725	-0.34155	-1.17627
262098_at	-1.76237	-1.99426	-1.89233	-2.1154	-1.92139	-1.88281
262104_at	1.546549	1.312134	0.729736	1.273926	1.143555	0.882568
262106_at	-2.27897	-2.72607	-0.95386	-2.45817	-2.76721	-0.88184
262107_at	-0.30957	0.133911	-0.53906	-0.14697	0.217773	-0.46216
262109_at	-0.18099	-1.59534	1.706055	-0.84814	-2.32446	1.791748
262110_at	1.330404	1.011597	1.945801	1.266764	0.975342	1.970947
262111_at	-0.67415	-0.46033	-0.83228	-0.56104	-0.58521	-0.86865
262112_at	0.320312	0.181519	2.060059	0.11084	0.313232	2.098389
262114_at	-1.67155	-0.95056	-1.87573	-1.60303	-0.71411	-1.85083
262116_at	-0.51074	-0.18884	-1.02148	-0.66195	-0.20117	-0.95752
262117_at	4.795247	3.982544	5.30957	4.568197	4.143555	5.334229
262119_s_at	2.024414	3.754517	2.411133	3.734212	4.779785	2.665771
262126_at	-1.46517	-1.13196	-3.14185	-1.04215	-1.41919	-3.29504
262127_at	-1.33268	-0.19006	-2.73145	-1.38851	-0.62817	-2.44141
262129_at	-1.79069	-2.05994	-0.43457	-1.74398	-1.75537	-0.57275
262130_at	0.366211	0.516724	0.281982	0.469889	0.455811	0.144287
262131_at	-2.52214	-3.04285	-3.20483	-2.68083	-3.09705	-2.96106
262133_at	-2.3916	-1.85608	-3.42126	-2.36995	-0.31787	-2.39331
262134_at	-0.54004	-0.06506	-1.75	-0.70003	0.002197	-1.81982
262135_at	1.15918	1.636353	0.457031	1.177572	1.565918	0.422607
262136_at	-1.32552	-0.94421	-1.54468	-1.14079	-0.65283	-1.72998
262137_at	-1.53581	0.062866	-3.07788	-1.18994	0.587646	-3.16492
262143_at	-1.52018	-1.44958	-1.16309	-1.52197	-1.65698	-1.23389
262145_at	0.875326	0.903931	1.524414	0.761556	0.924805	1.495361
262147_at	-2.40723	-2.55603	-3.26086	-2.87419	-2.15259	-3.17578
262150_at	-2.17188	-2.03528	-2.27417	-1.99951	-2.01416	-2.13477
262151_at	1.879232	1.593384	0.50708	1.669759	1.147461	0.379639
262155_at	0.848633	1.229126	0.850098	1.05778	1.228516	0.820801
262157_at	1.043294	0.346802	1.01123	0.727051	0.023682	1.084717
262158_at	-1.29102	-1.172	-0.67969	-1.29248	-1.03662	-0.73462
262159_at	-0.19629	-0.51453	0.581787	-0.13851	-0.4231	0.585938
262160_at	1.116211	2.050903	-0.64819	1.125488	1.948242	-0.75659
262161_at	1.54069	1.613892	2.041992	1.631999	1.897949	2.011475
262162_at	3.356445	4.220337	2.177246	3.577962	4.034668	1.900635
262163_at	4.412435	3.722778	4.603516	4.221842	3.718262	4.56958
262164_at	-1.68457	-0.3949	-2.99219	-1.71403	-0.32397	-3.53833
262165_at	0.28776	0.499146	-0.7981	0.28597	0.59082	-0.552
262166_at	0.232096	0.826538	-0.16089	0.264811	0.755859	-0.13257
262168_at	4.450195	3.910767	2.849609	4.221191	3.632813	2.896729
262169_at	-1.46029	-1.21399	-1.59766	-1.32959	-1.27515	-1.38965
262170_at	-0.36296	0.421021	0.118652	-0.36995	0.266357	-0.021
262171_at	0.21875	0.481323	0.423828	0.139811	0.903076	0.546143
262172_at	4.045247	3.094849	3.605469	3.817546	2.833984	3.663818
262173_at	2.601888	2.887329	2.432129	2.556478	2.744141	2.355713
262174_at	1.736654	1.789185	1.173828	1.63916	1.683105	1.142334
262175_at	2.659831	2.578247	1.188477	2.65153	2.364746	1.151611
262176_at	1.644206	1.12561	1.794922	1.469889	0.927979	1.831787
262177_at	-1.24512	-0.79382	-2.03809	-0.25635	0.174561	-1.87549
262181_at	0.420247	0.507935	0.789795	0.324056	0.342529	0.644531
262183_at	-2.3138	-1.67834	-2.76538	-1.64567	-1.81299	-2.66748
262188_at	-1.63118	-0.58362	-2.1272	-1.17529	-0.21606	-1.98389
262189_at	0.190755	0.356079	-0.03198	0.012207	0.166504	0.091797
262193_at	0.441081	0.355103	0.538086	0.48877	0.490234	0.556396
262194_at	1.139648	1.651489	-0.32813	1.342936	1.779297	-0.27197
262195_at	5.241211	5.276489	5.077148	5.238118	5.159668	4.973877
262197_at	1.130534	1.517212	1.76709	1.05127	1.53125	1.651123
262199_at	-1.81576	-1.75793	-2.09937	-1.75179	-2.2439	-1.95557
262200_at	-0.39583	-0.31531	-0.552	-0.52197	-0.77759	-0.78198
262201_at	-1.42122	-2.23352	-0.51953	-1.53597	-2.04712	-0.52539
262202_at	2.231445	2.518677	1.106934	2.21403	2.218262	1.137451
262203_at	0.722982	0.826538	0.80127	0.703613	1.073242	0.878174
262204_at	0.370117	0.724487	0.603516	0.505046	0.659912	0.638916
262206_at	1.260091	1.383911	1.355469	1.34554	1.30957	1.335693
262207_at	0.321289	-0.24133	0.511475	0.068848	-0.32739	0.726318
262208_at	-0.64453	-0.86047	-0.40503	-0.77295	-0.85693	-0.5415
262209_at	0.083659	-0.1073	-0.13135	0.165527	-0.31616	0.041748
262210_at	1.305013	1.00354	1.800781	1.209473	0.809814	1.753662
262212_at	-0.3278	-1.32727	0.6521	-0.66325	-1.78711	0.487305
262215_at	-0.74089	-1.31433	-0.08521	-0.91488	-1.29639	-0.09814
262216_at	-1.05632	-0.94031	-1.87402	-1.03857	-1.16382	-2.04883
262219_at	-1.41341	-1.73669	-1.55518	-1.71501	-1.79883	-1.35156
262220_at	-1.60775	-1.46521	-2.69946	-1.43864	-1.28711	-2.69971
262221_at	-0.35742	-0.5907	-0.63818	-0.66781	-0.78418	-0.5686
262222_at	-1.889	-2.05554	-1.41748	-1.84424	-1.81958	-1.37939
262223_at	0.331055	0.097778	-0.21948	0.328288	0.225098	-0.41968
262225_at	1.443685	2.076782	0.67334	1.404785	1.628906	0.487305
262227_s_at	2.274414	2.1427	2.519043	2.256999	2.193359	2.52124
262230_at	1.732096	1.300903	2.800293	1.572103	1.207031	2.606201
262231_at	-2.51237	-1.94836	-3.14343	-1.8846	-0.98267	-3.00537
262232_at	0.736003	1.391235	-1.62695	1.015462	0.928711	-1.99048
262234_at	-1.34766	-1.73914	-1.01196	-1.74072	-1.80493	-1.04248
262235_at	4.907227	3.960083	4.624023	4.667806	3.82959	4.686768
262236_at	-0.89714	-1.97034	-0.04443	-1.41813	-2.37012	-0.38184
262237_at	-0.20215	0.017456	-0.33398	0.000488	0.307617	-0.21899
262238_at	3.318685	3.984009	1.935059	3.392415	3.430664	1.99292
262239_at	0.203451	0.348755	0.949219	0.161296	0.091797	0.891846
262242_at	-1.60742	-1.62903	-1.22314	-1.8068	-1.51025	-1.06519
262245_at	-0.0179	-0.10168	0.071533	-0.37712	-0.28687	0.026123
262246_at	2.057617	1.73938	2.655762	1.962728	1.748047	2.709717
262247_at	2.112305	2.438599	1.341797	2.197754	2.398438	1.324951
262248_at	-1.2002	-1.43127	-0.79736	-1.271	-1.3606	-0.8772
262249_at	-2.16536	-1.83875	-1.61255	-1.83382	-1.90894	-1.56909
262250_at	-0.97103	-1.72205	-0.66797	-1.32048	-1.46631	-0.72607
262251_at	-0.73503	-1.03503	0.144287	-0.87061	-0.83618	0.079834
262253_s_at	0.581706	0.210815	0.69873	0.257975	0.313965	0.734863
262258_at	1.642904	1.346313	2.33252	1.484863	1.414063	2.326416
262262_at	3.425456	3.678345	2.609375	3.197103	3.628906	2.829834
262263_at	2.107747	2.124146	1.475586	2.068848	1.849121	1.368896
262264_at	-0.11686	0.001099	-0.71997	-0.17106	-0.25342	-0.62988
262272_at	-0.18197	-0.44128	0.399414	-0.35921	-0.40747	0.581543
262274_at	0.070964	-0.22839	0.316162	-0.21989	-0.22241	0.351318
262275_at	-1.30273	-1.26013	-1.38379	-1.12093	-1.11157	-1.6145
262280_at	0.910156	0.688843	0.86084	0.687012	0.652344	1.071045
262281_at	1.787435	2.981079	1.015625	2.2264	3.393555	0.977783
262283_at	4.734049	4.234497	4.342285	4.591634	4.121094	4.393799
262284_at	0.141927	0.785278	0.174805	0.175618	0.726563	0.186523
262285_at	-0.10254	-0.07507	0.720215	-0.13883	0.010254	0.795898
262286_at	1.105794	1.27356	1.064941	1.397624	1.444336	1.024658
262287_at	2.771159	3.34436	1.839355	2.883301	3.311035	1.769775
262288_at	3.237956	3.533325	1.379395	3.236165	3.260254	1.244873
262289_at	1.209961	1.145386	1.458984	1.340983	1.663086	1.440674
262291_at	-0.30632	-0.64636	-0.69092	-0.40641	-0.50879	-0.8833
262292_at	-0.52637	-0.77844	-0.229	-0.59391	-0.87427	-0.35986
262295_at	-0.28125	-0.2843	0.016357	-0.31657	-0.43799	0.147705
262296_at	-0.37598	-0.26672	-0.09668	-0.34359	-0.50049	-0.20679
262297_at	-0.16634	-0.02209	-0.177	-0.03141	-0.04614	-0.18945
262298_at	2.236003	2.558716	1.890137	2.280436	2.673828	1.870361
262299_at	0.430339	0.351196	0.008545	0.35791	0.328125	-0.01953
262304_at	0.857096	2.308716	1.532715	1.17627	2.51709	1.141357
262306_s_at	1.086914	0.538208	2.014648	0.941895	0.727539	2.048096
262308_at	0.371745	0.230591	0.432617	0.313965	0.27832	0.446045
262309_at	1.672852	2.159302	0.549072	1.639811	1.802246	0.572998
262312_at	0.145182	0.46521	2.808594	-0.31982	0.073975	2.573486
262313_at	0.758464	1.434692	0.274658	1.00765	1.327637	0.346924
262314_at	-0.93294	0.761597	-2.57227	-0.23031	1.411621	-2.59473
262316_at	0.576172	-0.24939	1.092773	0.253092	-0.31372	1.27417
262319_s_at	0.068359	0.258667	0.386475	0.114746	0.221436	0.449463
262323_at	2.140951	1.894653	2.451172	2.037598	2.049805	2.519287
262326_at	0.359049	0.599243	-0.22803	0.453939	0.653076	-0.04883
262329_at	2.214518	2.283813	2.766113	2.147624	2.337402	2.795166
262331_at	-1.30827	-1.41565	-1.17114	-1.54183	-1.32544	-1.28467
262338_at	-0.77669	-1.12708	0.058105	-0.77979	-1.16357	0.11084
262340_at	-0.84245	-0.29285	-0.6958	-0.63395	-0.12402	-0.62671
262341_at	4.24056	5.006958	3.651367	4.368978	4.76416	3.717529
262342_at	1.391602	1.224731	0.790771	1.202311	0.953613	0.69751
262343_at	1.487956	1.837036	1.439941	1.602051	1.911133	1.451416
262344_at	-1.4248	-0.57629	-2.19873	-0.97021	-0.06812	-2.19409
262345_at	-2.50846	-2.08875	-2.78235	-2.69352	-2.18799	-2.67529
262346_at	1.97819	2.028442	2.304688	1.951009	1.916504	2.329346
262348_at	-0.5498	-0.65686	-0.66528	-0.53174	-1.06348	-0.74365
262351_at	-1.70605	-2.04724	-1.68945	-2.10661	-2.0647	-1.77002
262354_at	-1.37109	-1.78333	-0.72388	-1.57829	-1.7627	-0.80322
262355_at	0.491862	0.878052	0.697021	0.340658	0.573242	0.600342
262360_at	-0.99349	-1.52966	-0.46777	-1.2391	-1.55957	-0.43481
262361_at	-2.40039	-2.30408	-2.45557	-2.40837	-2.49438	-2.40137
262366_at	-1.11068	-0.45422	-2.28857	-0.85856	-0.55957	-2.15161
262367_at	0.683919	1.375122	0.707764	0.917155	1.392578	0.571045
262368_at	2.987305	2.840942	1.806641	2.885254	2.580566	1.894287
262370_at	-0.11556	-0.56409	0.300781	-0.44124	-1.05127	0.26416
262374_s_at	3.320638	2.987427	0.461182	3.796712	3.486816	0.472656
262375_at	-0.77604	-0.93787	-0.28882	-0.78695	-1.28101	-0.23975
262376_at	1.592773	-0.49548	3.22998	0.974447	-0.79663	3.144287
262377_at	1.945638	1.92688	0.315918	1.924967	1.822266	0.191162
262379_at	-1.6071	-1.38196	-0.75342	-1.60628	-1.53979	-0.76465
262380_at	-0.55306	-0.60193	0.139648	-0.71696	-0.63062	0.062744
262381_at	-0.99577	-0.70764	-3.67346	-0.21696	-0.25342	-3.10327
262383_at	-1.46647	-1.06702	-2.56982	-0.83024	-1.09009	-2.52808
262387_s_at	-0.4248	-0.55115	-0.39844	-0.65967	-0.65063	-0.38281
262394_at	1.404622	0.949829	1.626465	1.150879	0.751953	1.723389
262397_at	1.948242	2.091431	0.606934	1.792806	1.684082	0.669434
262398_at	-0.88184	-1.02014	-0.927	-1.22607	-0.80273	-0.74414
262399_at	2.439779	3.793579	-0.08008	2.462077	3.581543	-0.00293
262400_at	1.270508	1.414185	1.515625	1.309733	1.335937	1.476318
262401_at	1.433919	1.77063	1.001465	1.52653	1.769043	0.898682
262402_at	1.234049	0.429077	2.269043	0.910319	0.474365	2.305908
262407_at	-1.70964	-0.73743	-1.68921	-1.68083	-0.79907	-1.49365
262408_at	-0.36589	-0.42615	-1.62207	0.228353	0.273682	-1.58521
262411_at	-0.7513	-0.78406	0.32959	-0.70915	-0.99121	0.154785
262413_at	-0.90625	-0.73083	-0.89551	-0.74756	-0.78491	-0.79443
262414_at	-0.29948	-0.88245	1.258301	-0.44743	-1.20361	1.200439
262415_at	0.372721	0.197388	1.11084	0.174642	0.211182	1.218506
262417_at	1.357096	1.480103	0.494873	1.324707	1.605469	0.586426
262418_at	4.019857	4.046021	2.380371	3.906738	3.836914	2.465576
262419_at	0.562174	-0.40735	1.224121	0.120605	-0.38867	1.239502
262420_at	-0.8291	-1.07629	-0.36548	-0.77262	-0.96021	-0.3645
262421_at	-0.95866	-0.67078	-2.53711	-1.22477	-0.65674	-2.78052
262426_s_at	0.802083	0.686401	1.462402	0.740397	0.811768	1.453369
262428_at	-0.8278	-1.17859	-0.14844	-0.83122	-0.89673	-0.24194
262430_s_at	0.715495	0.786499	0.610352	0.827311	0.719238	0.560547
262432_at	2.11556	1.738892	2.111816	1.853353	1.709473	2.201416
262433_s_at	2.374023	1.883423	2.704102	2.242025	1.889648	2.819092
262434_at	-1.15397	-1.28723	-0.36279	-1.02067	-1.75854	-0.38232
262438_at	-0.86198	-1.95398	-1.94312	-1.26774	-1.95947	-2.07959
262440_at	1.407878	1.498169	1.779785	1.32666	1.584473	1.700439
262441_at	-1.80176	-1.4574	-1.46118	-1.90999	-1.64087	-1.35425
262442_at	3.311523	3.254517	3.18457	3.359212	3.351563	3.096924
262451_at	-0.33887	-1.01599	0.30542	-0.77653	-1.06909	0.411377
262453_at	0.275716	0.122925	1.244629	0.141439	-0.0061	1.26001
262454_at	-2.03158	-2.71179	-3.16516	-2.17594	-3.03333	-3.33411
262455_at	1.935221	2.059692	0.861572	2.060384	2.067871	0.869141
262456_at	1.661784	1.317505	1.280273	1.619629	1.477051	1.357666
262457_at	-0.06543	0.031616	-0.16138	0.10498	0.232666	-0.1897
262458_at	0.667318	-0.14856	1.000488	0.618978	-0.15747	0.97583
262461_at	-1.70085	-1.51013	-1.79419	-1.3361	-1.51563	-2.07812
262464_at	-2.07227	-2.47375	-2.50317	-2.45557	-3.21155	-2.52637
262467_at	-1.50977	-2.89282	0.517334	-2.16976	-3.04138	0.543457
262468_at	3.060872	2.505981	2.925781	2.815592	2.286133	3.008057
262470_at	-2.83301	-3.15662	-4.08459	-2.39079	-3.01172	-3.40063
262473_at	3.056966	3.212036	1.560059	2.868327	2.966309	1.578857
262476_at	1.653971	1.508911	2.348145	1.593587	1.592285	2.304443
262481_at	1.493815	2.297974	0.953613	1.657389	2.502441	0.851807
262483_at	4.314128	4.060669	3.351074	4.161947	3.758789	3.430908
262484_at	-0.14518	-0.38757	0.016602	-0.24365	-0.50488	0.103516
262487_at	-0.97884	-0.87097	-1.71753	-1.02165	-0.9502	-1.46729
262488_at	0.504557	0.20813	0.193115	0.537923	0.270752	0.11792
262489_at	-1.53646	-1.28845	-1.82568	-1.43376	-1.42383	-1.66479
262490_at	-1.40592	-1.33606	-1.03003	-1.23031	-1.4707	-1.06885
262491_at	-0.89779	-1.54016	-0.94043	-1.1027	-1.65576	-0.74243
262492_at	0.416341	0.718384	0.223633	0.42985	0.593506	0.139648
262493_at	0.013672	-0.16248	-0.27075	-0.18734	-0.03833	-0.323
262495_at	-0.39355	-0.0155	-1.04297	-0.30876	-0.01074	-1.08057
262496_at	-1.07715	-0.46033	-0.83789	-1.10107	-0.50317	-0.75806
262497_at	2.071289	2.275513	2.728027	2.036296	2.175781	2.684326
262498_at	-0.55078	-0.49207	-0.15112	-0.43896	-0.58789	-0.28857
262499_at	2.075195	2.428833	1.479004	2.233561	2.635742	1.482666
262500_at	0.492839	0.94397	0.364746	0.59196	0.963135	0.262207
262501_at	0.139974	-0.28625	1.418457	-0.04508	-0.3667	1.394287
262502_at	1.860352	1.572876	1.939453	1.616374	1.553711	2.047119
262503_at	0.189779	-0.35095	-0.22998	-0.01351	-0.38574	-0.07788
262504_at	1.968424	2.245239	2.560547	2.443197	2.758789	2.707764
262505_at	1.763997	2.751587	-1.53223	2.035645	2.764648	-1.43481
262506_at	0.45638	1.014771	-0.64673	0.313314	0.787598	-0.52197
262507_at	0.579753	-0.6571	-0.64185	0.929525	-0.17456	-0.51563
262508_at	-1.88639	-2.65906	-0.53711	-1.68473	-2.78296	-0.57104
262512_at	-0.67025	-0.35339	-0.7085	-0.63265	-0.50659	-0.65723
262513_at	-1.40755	-1.90393	-1.31958	-1.50081	-1.78589	-1.43555
262514_at	0.722005	1.121704	0.331543	0.95752	1.244629	0.375732
262515_at	-0.69889	-0.53015	-0.6853	-0.80192	-0.55103	-0.68921
262519_at	0.305339	0.824585	0.026367	0.393717	0.787598	-0.00513
