"Probe_Set_ID"	"Transcript_ID_Array_Design_.x"	"Variance_Residual.x"	"SumVariance.x"	"SampleVariance.x"	"RSquare.x"	"F_T3_co2.x"	"F_T3_dev.x"	"F_T3_co2_dev.x"	"PrF_T3_co2.x"	"PrF_T3_dev.x"	"PrF_T3_co2_dev.x"	"Lsmean_co2_A.x"	"Lsmean_co2_E.x"	"Lsmean_dev_expanding.x"	"Lsmean_dev_fullexpand.x"	"Lsmean_dev_primordia.x"	"LinearLsmean_A_expanding.x"	"linearLsmean_A_fullexpand.x"	"linearLsmean_A_primordia.x"	"linearLsmean_E_expanding.x"	"linearLsmean_E_fullexpand.x"	"linearLsmean_E_primordia.x"	"percentage_A_PvX.x"	"percentage_A_PvE.x"	"percentage_A_EvX.x"	"percentage_E_PvX.x"	"percentage_E_PvE.x"	"percentage_E_EvX.x"	"neglog10pvalue_A_expanding_E_expanding.x"	"neglog10pvalue_A_fullexpand_E_fullexpand.x"	"neglog10pvalue_A_primordia_E_primordia.x"	"Cluster.x"	"Transcript_ID_Array_Design_.y"	"Variance_Residual.y"	"SumVariance.y"	"SampleVariance.y"	"RSquare.y"	"F_T3_co2.y"	"F_T3_dev.y"	"F_T3_co2_dev.y"	"PrF_T3_co2.y"	"PrF_T3_dev.y"	"PrF_T3_co2_dev.y"	"Lsmean_co2_A.y"	"Lsmean_co2_E.y"	"Lsmean_dev_expanding.y"	"Lsmean_dev_fullexpand.y"	"Lsmean_dev_primordia.y"	"LinearLsmean_A_expanding.y"	"linearLsmean_A_fullexpand.y"	"linearLsmean_A_primordia.y"	"linearLsmean_E_expanding.y"	"linearLsmean_E_fullexpand.y"	"linearLsmean_E_primordia.y"	"percentage_A_PvX.y"	"percentage_A_PvE.y"	"percentage_A_EvX.y"	"percentage_E_PvX.y"	"percentage_E_PvE.y"	"percentage_E_EvX.y"	"neglog10pvalue_A_expanding_E_expanding.y"	"neglog10pvalue_A_fullexpand_E_fullexpand.y"	"neglog10pvalue_A_primordia_E_primordia.y"	"Cluster.y"	"percentchangeco2_fullexpand.x"	"percentchangeco2_fullexpand.y"
"251140_at"	"At5g01090"	0.01739	0.01739	0.059119	0.775889	15.8539	18.6762	1.40391	0.0011	9.999e-05	0.2743	1.115492	0.88954	1.147868	0.763611	1.096069	2.456406	1.874326	2.209247	1.998872	1.537781	2.068499	11.18745	-15.16	-23.6964	-3.36605	-25.6571	-23.0676	1.857185	2.127907	0.489996	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.9555210779768	NA
"251141_at"	"At5g01075"	0.048958	0.048958	0.63176	0.940957	8.51321	117.667	5.30151	0.0101	9.999e-05	0.0171	-1.22576	-1.50358	-1.46493	-2.15948	-0.4696	0.389839	0.282083	0.710827	0.336622	0.177617	0.733679	-45.157	-60.3163	-27.6412	-54.1186	-75.7909	-47.2355	0.587844	3.227809	0.111153	7	"At5g01075"	0.048958	0.048958	0.63176	0.940957	8.51321	117.667	5.30151	0.0101	9.999e-05	0.0171	-1.22576	-1.50358	-1.46493	-2.15948	-0.4696	0.389839	0.282083	0.710827	0.336622	0.177617	0.733679	-45.157	-60.3163	-27.6412	-54.1186	-75.7909	-47.2355	0.587844	3.227809	0.111153	7	-37.0337808375549	-37.0337808375549
"251143_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g01220"	0.038304	0.038304	0.431067	0.932298	1.61571	104	5.38053	0.2219	9.999e-05	0.0163	0.539727	0.432671	1.111735	0.681213	-0.33435	2.264766	1.850374	0.733058	2.062091	1.389542	0.858149	208.9476	152.4184	-18.2973	140.2952	61.92312	-32.6149	0.387412	2.058762	0.920779	4	NA	-24.9048030290093
"251150_at"	"At3g63120"	0.012716	0.012716	0.01556	0.377381	5.52699	1.39241	0.59354	0.0319	0.277	0.5641	0.410034	0.295953	0.372152	0.388	0.298828	1.341482	1.392955	1.255381	1.248742	1.229313	1.205416	6.858598	10.95879	3.837028	3.594255	1.982457	-1.55588	0.555646	1.419846	0.325079	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7478310498185	NA
"251157_at"	"At3g63140"	0.029238	0.029238	0.685403	0.967498	4.69962	234.135	1.65273	0.0456	9.999e-05	0.2226	3.790134	3.630615	4.410238	4.10553	2.615356	22.5917	19.1452	6.121011	20.01145	15.47801	6.134488	269.0845	212.7784	-15.2556	226.2123	152.3113	-22.6542	0.641812	1.658214	0.009047	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.1546183899881	NA
"251174_at"	"At3g63200"	0.086184	0.086184	0.692436	0.90517	5.38834	71.7229	1.75851	0.0338	9.999e-05	0.204	0.108982	-0.18427	0.023356	-0.94586	0.80957	1.094699	0.63932	1.792281	0.943556	0.421516	1.713973	-38.9215	-64.3293	-41.5986	-44.9492	-75.4071	-55.3268	0.415178	1.976712	0.119074	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-34.0680723268473	NA
"251182_at"	"At3g62600"	0.065706	0.065706	0.116354	0.569746	10.7612	3.1602	2.49563	0.0047	0.0697	0.1139	1.715752	2.07761	1.832438	2.081848	1.775757	2.929097	3.560681	3.397911	4.330162	5.033434	3.450642	-13.7971	4.790287	21.56239	25.48857	45.86947	16.24124	1.797313	1.851306	0.043845	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.3615541521411	NA
"251205_at"	"At3g63080"	0.029118	0.029118	0.61559	0.963961	6.89385	208.543	2.13602	0.0184	9.999e-05	0.1506	0.697306	0.89011	1.027425	1.528625	-0.17493	1.865308	2.572914	0.888288	2.227516	3.235185	0.88334	109.989	189.6485	37.93504	152.1699	266.2447	45.2373	1.071761	1.836522	0.023379	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7401141274057	NA
"251219_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g62390"	0.040764	0.040764	0.269128	0.884596	3.57801	54.2107	5.04554	0.0768	9.999e-05	0.02	-0.6076	-0.77195	-0.54093	-1.27667	-0.25171	0.698702	0.495996	0.815666	0.676133	0.343469	0.864855	-14.3396	-39.1913	-29.0119	-21.8212	-60.286	-49.2011	0.109264	2.723992	0.250011	5	NA	-30.7516592875749
"251221_at"	"At3g62550"	0.033086	0.033086	1.347895	0.981298	5.76533	414.481	1.98562	0.0289	9.999e-05	0.1697	2.392239	2.204291	2.989339	3.144836	0.76062	8.121859	10.17046	1.751504	7.764365	7.692001	1.638807	363.7078	480.6702	25.2233	373.7815	369.3659	-0.932	0.175378	2.192383	0.331148	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-24.3691927405447	NA
"251225_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g62660"	0.019482	0.019482	1.064377	0.986054	2.48216	551.937	11.2473	0.1347	9.999e-05	9e-04	-0.10863	-0.20326	0.362061	0.671082	-1.50098	1.150929	1.725467	0.401739	1.43527	1.469348	0.310727	186.4869	329.4997	49.9195	361.9069	372.8741	2.374329	1.886823	1.494624	2.762088	4	NA	-14.8434597706012
"251227_at"	"At3g62700"	0.033591	0.033591	0.127684	0.799558	16.3445	17.4584	4.89427	9e-04	9.999e-05	0.022	1.671536	1.352675	1.759521	1.577454	1.199341	3.466054	3.742315	2.492136	3.307518	2.380025	2.11594	39.07962	50.16494	7.970486	56.31433	12.48074	-28.0419	0.181918	3.91669	1.059216	4	"At3g62700"	0.033591	0.033591	0.127684	0.799558	16.3445	17.4584	4.89427	9e-04	9.999e-05	0.022	1.671536	1.352675	1.759521	1.577454	1.199341	3.466054	3.742315	2.492136	3.307518	2.380025	2.11594	39.07962	50.16494	7.970486	56.31433	12.48074	-28.0419	0.181918	3.91669	1.059216	4	-36.4023338495022	-36.4023338495022
"251230_at"	"At3g62750"	0.050166	0.050166	0.282209	0.864563	4.84823	45.4201	2.89761	0.0427	9.999e-05	0.0843	0.102037	-0.11019	0.176676	0.420105	-0.60901	1.1632	1.606	0.661833	1.098286	1.114764	0.649517	75.75418	142.6593	38.06743	69.09266	71.62955	1.500301	0.182683	2.36858	0.06234	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-30.5875466998755	NA
"251237_at"	"At3g62420"	0.007855	0.007855	0.012927	0.537041	4.77871	3.75809	3.48601	0.044	0.0459	0.0554	1.391642	1.475016	1.499756	1.431458	1.368774	2.673899	2.565957	2.632592	2.990872	2.835136	2.533381	1.56906	-2.53116	-4.03688	18.05851	11.91117	-5.20703	1.396304	1.44991	0.409359	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.490394032324	NA
"251244_at"	"At3g62060"	0.019365	0.019365	0.93674	0.984249	13.8497	490.631	3.32177	0.0019	9.999e-05	0.0621	-0.11476	-0.33762	-0.39347	-1.22443	0.939331	0.880705	0.461029	1.939998	0.658073	0.397275	1.895538	-54.6028	-76.2356	-47.6522	-65.283	-79.0416	-39.6306	2.711736	1.353062	0.131741	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.8286311707073	NA
"251278_at"	"At3g61780"	0.03339	0.03339	0.393953	0.935424	5.43754	109.409	4.269	0.0331	9.999e-05	0.0327	-0.83424	-1.01761	-1.03931	-1.53912	-0.19934	0.558829	0.379371	0.832262	0.423637	0.312098	0.911434	-32.8542	-54.4169	-32.1133	-53.5197	-65.7575	-26.3289	1.782712	1.350879	0.487628	7	"At3g61780"	0.03339	0.03339	0.393953	0.935424	5.43754	109.409	4.269	0.0331	9.999e-05	0.0327	-0.83424	-1.01761	-1.03931	-1.53912	-0.19934	0.558829	0.379371	0.832262	0.423637	0.312098	0.911434	-32.8542	-54.4169	-32.1133	-53.5197	-65.7575	-26.3289	1.782712	1.350879	0.487628	7	-17.7327734592259	-17.7327734592259
"251297_at"	"At3g62020"	0.02148	0.02148	0.303644	0.946103	18.4902	123.442	7.60165	6e-04	9.999e-05	0.0048	-0.9469	-1.2181	-0.38208	-1.25836	-1.60706	0.844319	0.5066	0.326356	0.697362	0.344926	0.33019	158.7107	55.2292	-39.9989	111.2	4.462852	-50.5384	1.457519	4.187653	0.059032	4	"At3g62020"	0.02148	0.02148	0.303644	0.946103	18.4902	123.442	7.60165	6e-04	9.999e-05	0.0048	-0.9469	-1.2181	-0.38208	-1.25836	-1.60706	0.844319	0.5066	0.326356	0.697362	0.344926	0.33019	158.7107	55.2292	-39.9989	111.2	4.462852	-50.5384	1.457519	4.187653	0.059032	4	-31.9135412554284	-31.9135412554284
"251299_at"	"At3g61950"	0.057367	0.057367	0.781254	0.944054	12.0691	120.895	8.23603	0.0031	9.999e-05	0.0035	-1.58617	-1.94424	-1.10311	-2.86951	-1.323	0.544023	0.180114	0.377035	0.398331	0.103953	0.423734	44.28987	-52.2289	-66.8923	-5.99496	-75.4673	-73.9027	1.452521	3.602318	0.475334	5	"At3g61950"	0.057367	0.057367	0.781254	0.944054	12.0691	120.895	8.23603	0.0031	9.999e-05	0.0035	-1.58617	-1.94424	-1.10311	-2.86951	-1.323	0.544023	0.180114	0.377035	0.398331	0.103953	0.423734	44.28987	-52.2289	-66.8923	-5.99496	-75.4673	-73.9027	1.452521	3.602318	0.475334	5	-42.2848862387155	-42.2848862387155
"251305_at"	"At3g62030"	0.015231	0.015231	0.078166	0.851542	5.96231	41.3339	1.78403	0.0266	9.999e-05	0.1998	5.420017	5.290337	5.672282	5.326965	5.066284	54.53861	43.06205	33.41676	47.68151	37.41607	33.59252	63.20735	28.86362	-21.043	41.94086	11.38215	-21.5292	1.14047	1.472953	0.030601	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.1112661844942	NA
"251306_at"	"At3g61260"	0.013498	0.013498	0.348529	0.970493	10.201	247.373	9.54922	0.0056	9.999e-05	0.0019	1.738756	1.579074	1.898193	2.157532	0.921021	3.723889	5.233648	1.907444	3.731038	3.803285	1.879567	95.22922	174.3801	40.54255	98.50523	102.349	1.936378	0.010065	4.404702	0.097301	4	"At3g61260"	0.013498	0.013498	0.348529	0.970493	10.201	247.373	9.54922	0.0056	9.999e-05	0.0019	1.738756	1.579074	1.898193	2.157532	0.921021	3.723889	5.233648	1.907444	3.731038	3.803285	1.879567	95.22922	174.3801	40.54255	98.50523	102.349	1.936378	0.010065	4.404702	0.097301	4	-27.3301337804912	-27.3301337804912
"251308_at"	"At3g61130"	0.019523	0.019523	0.036905	0.596952	13.1033	3.04915	2.03171	0.0023	0.0755	0.1636	0.287123	0.069472	0.279215	0.093323	0.162354	1.300942	1.211244	1.152944	1.132	0.939627	1.086272	12.83659	5.056615	-6.89491	4.209659	-13.4998	-16.9941	1.010253	2.718876	0.400925	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-22.4246312056035	NA
"251326_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g61590"	0.061798	0.061798	0.100258	0.530368	0.88146	3.02788	5.68819	0.3618	0.0767	0.0136	-1.67669	-1.77713	-1.7395	-1.87323	-1.56799	0.329372	0.314617	0.295346	0.272289	0.236821	0.385163	11.52058	6.524849	-4.47965	-29.3055	-38.514	-13.0258	0.710099	1.47963	1.350565	1	NA	-24.7272080021105
"251327_at"	"At3g61540"	0.018509	0.018509	0.034384	0.589856	4.85506	8.01813	1.02176	0.0426	0.0039	0.3823	-0.01908	0.109918	0.078206	0.162781	-0.10474	1.008838	1.035388	0.920111	1.104748	1.210322	0.93994	9.643098	12.52854	2.631671	17.53391	28.76594	9.556418	0.592708	1.488119	0.123042	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8955019760708	NA
"251333_at"	"At3g61690"	0.018532	0.018532	0.050508	0.720449	5.87291	9.14299	9.15897	0.0276	0.0022	0.0022	-0.38999	-0.53196	-0.31193	-0.62238	-0.44861	0.903039	0.7207	0.682883	0.718605	0.585516	0.786261	32.23921	5.537814	-20.1917	-8.60482	-25.5316	-18.5204	2.040163	2.174493	1.295048	5	"At3g61690"	0.018532	0.018532	0.050508	0.720449	5.87291	9.14299	9.15897	0.0276	0.0022	0.0022	-0.38999	-0.53196	-0.31193	-0.62238	-0.44861	0.903039	0.7207	0.682883	0.718605	0.585516	0.786261	32.23921	5.537814	-20.1917	-8.60482	-25.5316	-18.5204	2.040163	2.174493	1.295048	5	-18.7573192729291	-18.7573192729291
"251337_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g60820"	0.008835	0.008835	0.063929	0.894699	0.05494	63.3705	4.44802	0.8177	9.999e-05	0.0291	2.612996	2.622477	2.513428	2.418274	2.921509	5.975676	5.0458	7.593711	5.455661	5.662601	7.559092	-21.3076	-33.5529	-15.561	-27.8265	-25.0889	3.793133	0.973395	1.628582	0.03516	7	NA	12.2240477228586
"251342_at"	"At3g60690"	0.044153	0.044153	0.656128	0.948729	6.38424	143.737	0.92387	0.0224	9.999e-05	0.4172	-0.466	-0.23752	-0.23869	0.477966	-1.29456	0.795674	1.216791	0.391933	0.902738	1.594221	0.424022	103.0127	210.4586	52.92571	112.8991	275.9764	76.59837	0.516844	1.734074	0.34108	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.0184740025198	NA
"251357_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g61110"	0.007276	0.007276	0.429614	0.987096	1.36767	596.619	15.2353	0.2593	9.999e-05	2e-04	4.573934	4.531006	4.466553	3.861877	5.328979	24.69209	13.62043	40.17218	19.79589	15.51998	40.2198	-38.5344	-66.0949	-44.8389	-50.7807	-61.4121	-21.6	3.509432	2.183167	0.009774	7	NA	13.9463291540722
"251376_at"	"At3g60630"	0.011642	0.011642	0.031316	0.71676	6.3537	16.4732	0.52257	0.0227	1e-04	0.6028	0.76374	0.646701	0.890381	0.666809	0.558472	1.92865	1.685925	1.505339	1.781597	1.49493	1.440785	28.12065	11.99637	-12.5852	23.65461	3.75803	-16.0904	0.672797	1.430366	0.377354	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.3287957649362	NA
"251386_at"	"At3g60800"	0.028285	0.028285	0.066737	0.677083	8.36303	7.84967	4.5657	0.0106	0.0042	0.027	0.102119	0.311415	-0.00415	0.333557	0.290894	0.936026	1.068496	1.236406	1.062216	1.486102	1.210527	-24.2946	-13.5805	14.15238	-12.2518	22.76489	39.90582	0.693382	2.988342	0.096506	3	"At3g60800"	0.028285	0.028285	0.066737	0.677083	8.36303	7.84967	4.5657	0.0106	0.0042	0.027	0.102119	0.311415	-0.00415	0.333557	0.290894	0.936026	1.068496	1.236406	1.062216	1.486102	1.210527	-24.2946	-13.5805	14.15238	-12.2518	22.76489	39.90582	0.693382	2.988342	0.096506	3	39.0835342387805	39.0835342387805
"251391_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g60910"	0.013135	0.013135	0.175763	0.943061	2.16877	126.424	4.81506	0.1602	9.999e-05	0.0231	0.16177	0.089138	0.12264	0.582458	-0.32874	1.095193	1.645895	0.776603	1.082296	1.362301	0.816361	41.02344	111.935	50.28354	32.57557	66.87467	25.87135	0.066825	2.405857	0.411925	4	NA	-17.230382254032
"251395_at"	"At2g45470"	0.094391	0.094391	0.408273	0.823851	6.2972	30.8917	3.07646	0.0232	9.999e-05	0.074	2.538615	2.206841	2.779378	1.656555	2.682251	7.350946	4.110133	6.492302	6.412234	2.418187	6.345663	13.22559	-36.6922	-44.087	1.049067	-61.8923	-62.2879	0.3531	2.548884	0.054872	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-41.1652372319825	NA
"251406_at"	"At3g60260"	0.03298	0.03298	0.056133	0.552353	6.95464	2.99443	3.49333	0.0179	0.0786	0.0551	-0.45439	-0.24829	-0.45337	-0.3775	-0.22314	0.668023	0.66616	0.873531	0.798459	0.88949	0.840186	-23.5261	-23.7394	-0.27895	-4.96637	5.868251	11.40083	0.991883	2.297559	0.175382	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.5249789840279	NA
"251415_at"	"At3g60380"	0.041039	0.041039	0.117137	0.733064	5.27565	16.5524	2.78154	0.0355	1e-04	0.0919	-0.3069	-0.50713	-0.32121	-0.73346	-0.16638	0.864172	0.697657	0.876199	0.741336	0.518527	0.906205	-1.37263	-20.3768	-19.2687	-18.1934	-42.7805	-30.0551	0.699312	2.061255	0.131415	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-25.6759410426614	NA
"251422_at"	"At3g60540"	0.209152	0.209152	0.730022	0.781714	13.4191	17.7773	5.10313	0.0021	9.999e-05	0.0193	-1.19009	-0.46916	-0.93302	-0.10101	-1.45483	0.326338	0.676152	0.381528	0.840611	1.285696	0.3488	-14.4654	77.22228	107.1937	141.0011	268.6059	52.94776	2.671032	1.951508	0.15842	6	"At3g60540"	0.209152	0.209152	0.730022	0.781714	13.4191	17.7773	5.10313	0.0021	9.999e-05	0.0193	-1.19009	-0.46916	-0.93302	-0.10101	-1.45483	0.326338	0.676152	0.381528	0.840611	1.285696	0.3488	-14.4654	77.22228	107.1937	141.0011	268.6059	52.94776	2.671032	1.951508	0.15842	6	90.1489605887434	90.1489605887434
"251432_at"	"At3g59820"	0.082572	0.082572	0.150133	0.580957	7.0918	5.67437	1.57233	0.017	0.0137	0.238	-0.45056	-0.12126	-0.57446	-0.22809	-0.05518	0.623456	0.687461	0.914218	0.723322	1.0603	1.013287	-31.8044	-24.8034	10.26615	-28.6163	4.639678	46.58759	0.42657	2.141089	0.322736	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.2342038311992	NA
"251445_at"	"At3g59870"	0.010919	0.010919	0.052495	0.841525	15.9414	26.5132	8.9595	0.001	9.999e-05	0.0025	0.304348	0.12481	0.451904	0.055603	0.13623	1.52801	1.153822	1.068044	1.224468	0.936136	1.130915	43.06621	8.031347	-24.4886	8.27236	-17.2231	-23.5475	2.752712	3.061397	0.551966	5	"At3g59870"	0.010919	0.010919	0.052495	0.841525	15.9414	26.5132	8.9595	0.001	9.999e-05	0.0025	0.304348	0.12481	0.451904	0.055603	0.13623	1.52801	1.153822	1.068044	1.224468	0.936136	1.130915	43.06621	8.031347	-24.4886	8.27236	-17.2231	-23.5475	2.752712	3.061397	0.551966	5	-18.8665149390461	-18.8665149390461
"251457_s_at"	"At3g60160"	0.048732	0.048732	0.799068	0.953534	17.3561	150.188	5.09833	7e-04	9.999e-05	0.0194	-1.32817	-0.9324	-0.85832	-0.3338	-2.19873	0.482707	0.611079	0.214175	0.630317	1.030232	0.221546	125.3801	185.3178	26.59409	184.5082	365.0188	63.44656	1.314093	3.731258	0.120063	4	"At3g60160"	0.048732	0.048732	0.799068	0.953534	17.3561	150.188	5.09833	7e-04	9.999e-05	0.0194	-1.32817	-0.9324	-0.85832	-0.3338	-2.19873	0.482707	0.611079	0.214175	0.630317	1.030232	0.221546	125.3801	185.3178	26.59409	184.5082	365.0188	63.44656	1.314093	3.731258	0.120063	4	68.5922769396428	68.5922769396428
"251475_at"	"At3g59660"	0.033652	0.033652	0.147039	0.825629	6.61645	31.5736	3.42719	0.0205	9.999e-05	0.0577	-0.52646	-0.3234	-0.23446	-0.18768	-0.85266	0.747129	0.78619	0.569683	0.967048	0.980561	0.538288	31.14838	38.00495	5.228099	79.65262	82.16301	1.397354	1.612786	1.588356	0.269817	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7231585240209	NA
"251493_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g59300"	0.018285	0.018285	0.993308	0.985974	2.25389	555.097	5.40231	0.1528	9.999e-05	0.0161	-0.00099	-0.08835	0.490804	0.732971	-1.35779	1.318377	1.836337	0.412207	1.4978	1.504319	0.369332	219.8339	345.4894	39.28771	305.543	307.3082	0.435271	0.939634	2.079852	0.931907	4	NA	-18.0804503748495
"251494_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g59350"	0.023027	0.023027	0.754602	0.97675	0.05795	330.462	5.39932	0.8128	9.999e-05	0.0161	0.151842	0.136122	0.239014	1.068909	-0.87598	1.065937	2.270843	0.566513	1.306679	1.938029	0.524084	88.15766	300.846	113.0373	149.3263	269.7935	48.31711	1.513896	1.310115	0.507488	4	NA	-14.6559669690947
"251503_at"	"At3g59140"	0.028211	0.028211	0.167555	0.871717	19.5741	36.265	7.81676	4e-04	9.999e-05	0.0043	-1.49638	-1.1766	-1.01489	-1.24347	-1.7511	0.451419	0.334095	0.295246	0.542494	0.533933	0.298916	52.89593	13.15811	-25.9901	81.48748	78.62327	-1.57819	1.14818	4.479328	0.05424	6	"At3g59140"	0.028211	0.028211	0.167555	0.871717	19.5741	36.265	7.81676	4e-04	9.999e-05	0.0043	-1.49638	-1.1766	-1.01489	-1.24347	-1.7511	0.451419	0.334095	0.295246	0.542494	0.533933	0.298916	52.89593	13.15811	-25.9901	81.48748	78.62327	-1.57819	1.14818	4.479328	0.05424	6	59.814723357129	59.814723357129
"251509_at"	"At3g59010"	0.061605	0.061605	0.638804	0.926524	10.4602	95.4796	0.1435	0.0052	9.999e-05	0.8674	0.558228	0.212782	0.391683	-0.47504	1.239868	1.491897	0.825317	2.592802	1.153659	0.627158	2.151324	-42.46	-68.1689	-44.68	-46.3745	-70.8478	-45.6375	1.066055	1.416292	0.840194	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-24.0100470485886	NA
"251528_at"	"At3g58600"	0.026805	0.026805	0.063223	0.67697	9.66988	11.1088	0.75546	0.0067	9e-04	0.4858	-0.18089	0.038194	-0.07544	0.123596	-0.26221	0.877925	0.976174	0.801031	1.02594	1.215864	0.86793	9.599408	21.86468	11.191	18.20549	40.08787	18.51215	0.950433	1.834398	0.478362	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5540241801154	NA
